supplier_key,product_key,Supplier_name,Unit_cost,Unit_retail
1af9c86f70d54297bcdb7a00a8b7fd3a,6f9f27076bf641a6b20efab41441c503,"NobisRatione Company",11.9963375073,94.4323187978
1af9c86f70d54297bcdb7a00a8b7fd3a,b835aa709be94b848b55cac4a9a9dd51,"NobisRatione Company",112.3475989012,179.7149161244
1af9c86f70d54297bcdb7a00a8b7fd3a,4c6e0b2d51a44191b3d74b0867095b94,"NobisRatione Company",196.2372254504,228.4933746950
1af9c86f70d54297bcdb7a00a8b7fd3a,501ee35d92b24a568e0ca6243031ffa0,"NobisRatione Company",260.4199117147,396.8974206023
1af9c86f70d54297bcdb7a00a8b7fd3a,00aff3726f8743548f4010b02fdb3d22,"NobisRatione Company",16.1289965770,60.3669467669
1c4e3172ed44450c95367fb9c38e58bd,8525028f053c41fd807b663dc2e89a8e,"IureUnde & Sons",43.0175400510,52.2747114514
1c4e3172ed44450c95367fb9c38e58bd,bb67c833dce144d9a3782234c13d887f,"IureUnde & Sons",9.4870353047,12.2998946664
1c4e3172ed44450c95367fb9c38e58bd,1f53b7eecac941d2b71122e6f708dfe8,"IureUnde & Sons",34.2951358008,327.3431937680
1c4e3172ed44450c95367fb9c38e58bd,c847de7fbf6c4e7cb14a7bc7a91ec8bd,"IureUnde & Sons",55.8739533232,408.5277801686
1c4e3172ed44450c95367fb9c38e58bd,77bb36d4c76b43ecacf373bb9bbb0682,"IureUnde & Sons",46.6059749986,159.8348875016
1c4e3172ed44450c95367fb9c38e58bd,4d9d6316aba24f93a36e1402d633eed9,"IureUnde & Sons",4.6135989826,31.6408648341
1c4e3172ed44450c95367fb9c38e58bd,08c879bb4b6a4c3da315b6b7efcec992,"IureUnde & Sons",255.7672382984,319.0394751532
1c4e3172ed44450c95367fb9c38e58bd,76c93ccd8cd54d64aad961e4ca8722bb,"IureUnde & Sons",140.8664245916,182.4028098440
1c4e3172ed44450c95367fb9c38e58bd,511c24e93fb840438e928f9f7fbe9cea,"IureUnde & Sons",36.4906463590,155.3812720572
1c4e3172ed44450c95367fb9c38e58bd,1607c5cc2a85445b8ff375a7a18d67f2,"IureUnde & Sons",434.2619033987,454.8124554300
1c4e3172ed44450c95367fb9c38e58bd,a8ae5372cc54421095083287af4c66d5,"IureUnde & Sons",3.2141613166,137.8674044714
1c4e3172ed44450c95367fb9c38e58bd,372cc78730564184ae9e83edb5a6a2ee,"IureUnde & Sons",8.2716044867,14.1167009510
1c4e3172ed44450c95367fb9c38e58bd,c1efc2f1ee7940fb843a3ef734daae6b,"IureUnde & Sons",60.3194498322,100.7332839444
1c4e3172ed44450c95367fb9c38e58bd,687a5b9ac9e647c392acd457ef8988d9,"IureUnde & Sons",67.3501595800,100.3068584076
1c4e3172ed44450c95367fb9c38e58bd,d8dec22e1b8e451699216f95cea0858d,"IureUnde & Sons",237.9115578361,442.1694588578
1c4e3172ed44450c95367fb9c38e58bd,19de675da674493a95044a1e1241992f,"IureUnde & Sons",21.5518262352,285.7914016146
1c4e3172ed44450c95367fb9c38e58bd,30d8fa74c16f48c0b8fb1f5cd753e276,"IureUnde & Sons",41.1854760763,126.4981523840
1c4e3172ed44450c95367fb9c38e58bd,d8dec22e1b8e451699216f95cea0858d,"IureUnde & Sons",63.7328506259,70.6198777075
1c4e3172ed44450c95367fb9c38e58bd,00aff3726f8743548f4010b02fdb3d22,"IureUnde & Sons",17.9321108950,183.8790470453
1c4e3172ed44450c95367fb9c38e58bd,42a3b42030fc4ed3acdcff3ab3cd2f07,"IureUnde & Sons",163.4346955477,312.2210991217
1c4e3172ed44450c95367fb9c38e58bd,76c93ccd8cd54d64aad961e4ca8722bb,"IureUnde & Sons",433.7233088360,497.2982520325
1c4e3172ed44450c95367fb9c38e58bd,620ab9269d944e01abcf740679bb5a0d,"IureUnde & Sons",75.0571540032,75.2857898313
1c4e3172ed44450c95367fb9c38e58bd,0bfa5723e22b4cd1b4863fc8d9451ad1,"IureUnde & Sons",169.3402315474,364.8123837691
1c4e3172ed44450c95367fb9c38e58bd,9f39a48458e84c5ca7d0756b9fbe0fd5,"IureUnde & Sons",80.5880465933,127.4936730683
1c4e3172ed44450c95367fb9c38e58bd,d8dec22e1b8e451699216f95cea0858d,"IureUnde & Sons",392.4898610153,412.5756395226
1f338befe93a4384a728369174c0e9cb,372cc78730564184ae9e83edb5a6a2ee,"VoluptatibusEarum Company",7.6889284425,210.0525922839
1f338befe93a4384a728369174c0e9cb,92a896a59649416c8a85262df5d3fa9e,"VoluptatibusEarum Company",305.0532487882,407.2406039183
1f338befe93a4384a728369174c0e9cb,d8dec22e1b8e451699216f95cea0858d,"VoluptatibusEarum Company",41.0927947425,412.6674147403
1f338befe93a4384a728369174c0e9cb,aad4e127285646d08081038953a4a098,"VoluptatibusEarum Company",2.1318335302,91.1228148711
1f338befe93a4384a728369174c0e9cb,8f668f585c1547508265d1af96a7dca8,"VoluptatibusEarum Company",50.8034878462,195.0355933438
1f338befe93a4384a728369174c0e9cb,1678d89c467b4dd88284142220afab75,"VoluptatibusEarum Company",266.2618261728,392.4672615577
1f338befe93a4384a728369174c0e9cb,19de675da674493a95044a1e1241992f,"VoluptatibusEarum Company",99.5794960179,217.9421238594
1f338befe93a4384a728369174c0e9cb,687a5b9ac9e647c392acd457ef8988d9,"VoluptatibusEarum Company",328.7465490649,333.3309258444
1f338befe93a4384a728369174c0e9cb,d8dec22e1b8e451699216f95cea0858d,"VoluptatibusEarum Company",28.5102565304,37.2885073371
1f338befe93a4384a728369174c0e9cb,537d8a842ecb46899dcb909b9c7cf3e1,"VoluptatibusEarum Company",16.4106358133,245.1429060134
1f338befe93a4384a728369174c0e9cb,8f34a8a7bf8f4697b543ae1b77201862,"VoluptatibusEarum Company",362.2750915414,378.3831543590
1f338befe93a4384a728369174c0e9cb,b079b6b431424e8a8f9fc08096373c85,"VoluptatibusEarum Company",35.1472661969,42.1019964951
1f338befe93a4384a728369174c0e9cb,43144835a6d8440390a13687e2544d72,"VoluptatibusEarum Company",1.7753531341,4.2025793297
1f338befe93a4384a728369174c0e9cb,6f9f27076bf641a6b20efab41441c503,"VoluptatibusEarum Company",20.2928410389,82.2442511088
1f338befe93a4384a728369174c0e9cb,29ffa663cc4c40e6b8ece3269a846533,"VoluptatibusEarum Company",117.9888964416,321.6818703867
1f338befe93a4384a728369174c0e9cb,a8ae5372cc54421095083287af4c66d5,"VoluptatibusEarum Company",56.6241187969,81.2063662727
1f338befe93a4384a728369174c0e9cb,8c90cea328b5488e8e4777d6e5051f67,"VoluptatibusEarum Company",219.0466793585,459.2079019193
1f338befe93a4384a728369174c0e9cb,b94c77f979c042dc9b0a63b149774651,"VoluptatibusEarum Company",32.5012132196,144.7354761303
1f338befe93a4384a728369174c0e9cb,12df17689a31425caafcd74234039530,"VoluptatibusEarum Company",3.9245430024,7.2633037126
215b1a2876bc44a190483f03fbefc03a,76c93ccd8cd54d64aad961e4ca8722bb,"OditQui Supplier",3.3817103900,13.9108648684
215b1a2876bc44a190483f03fbefc03a,9f39a48458e84c5ca7d0756b9fbe0fd5,"OditQui Supplier",46.7985312750,231.4681223144
215b1a2876bc44a190483f03fbefc03a,e2b6eab623cc432396309711c9e7318d,"OditQui Supplier",250.7306819742,297.4031649351
215b1a2876bc44a190483f03fbefc03a,0bfa5723e22b4cd1b4863fc8d9451ad1,"OditQui Supplier",113.8973013372,392.9581548203
259644cb49de48999bd0c82c7dc405e7,75f6de5bb0ca4fb99bef8b2f9fe0c2dd,"AutemEt Supplier",155.4422069522,471.2605649233
259644cb49de48999bd0c82c7dc405e7,537d8a842ecb46899dcb909b9c7cf3e1,"AutemEt Supplier",10.1611491862,14.8634079764
259644cb49de48999bd0c82c7dc405e7,bb67c833dce144d9a3782234c13d887f,"AutemEt Supplier",85.6022651731,192.5814236227
259644cb49de48999bd0c82c7dc405e7,19ec40e5453a401db5cb76616cec3e15,"AutemEt Supplier",89.3670054252,271.3135348603
259644cb49de48999bd0c82c7dc405e7,9355d853c8bd4337ae8dd5a3680bb979,"AutemEt Supplier",43.4366505968,89.7390633051
259644cb49de48999bd0c82c7dc405e7,1f53b7eecac941d2b71122e6f708dfe8,"AutemEt Supplier",252.1057715569,500.1110041006
259644cb49de48999bd0c82c7dc405e7,a8ae5372cc54421095083287af4c66d5,"AutemEt Supplier",390.6426446429,454.3153928851
259644cb49de48999bd0c82c7dc405e7,b835aa709be94b848b55cac4a9a9dd51,"AutemEt Supplier",59.3958349543,358.5762486197
259644cb49de48999bd0c82c7dc405e7,e28c316e57cd429f9a4d3ebc7e890234,"AutemEt Supplier",94.7090341429,194.1752508122
259644cb49de48999bd0c82c7dc405e7,b079b6b431424e8a8f9fc08096373c85,"AutemEt Supplier",140.5923196372,493.8737046342
259644cb49de48999bd0c82c7dc405e7,a20b297e3f2d43268d037ce444f679d2,"AutemEt Supplier",0.9195649020,460.1155448694
259644cb49de48999bd0c82c7dc405e7,f9a651c0e40c435ba1c878e7283a5a9d,"AutemEt Supplier",187.6246163380,458.5024463293
259644cb49de48999bd0c82c7dc405e7,b079b6b431424e8a8f9fc08096373c85,"AutemEt Supplier",55.8130100346,323.8721004796
259644cb49de48999bd0c82c7dc405e7,bdcc2d4d19fa4f37aaaff50ddeb5d3b4,"AutemEt Supplier",259.6775058301,400.2179271179
259644cb49de48999bd0c82c7dc405e7,4d9d6316aba24f93a36e1402d633eed9,"AutemEt Supplier",48.6140987484,119.8083381791
259644cb49de48999bd0c82c7dc405e7,19ec40e5453a401db5cb76616cec3e15,"AutemEt Supplier",44.5897151717,94.7113053595
259644cb49de48999bd0c82c7dc405e7,9f39a48458e84c5ca7d0756b9fbe0fd5,"AutemEt Supplier",74.3517678442,200.1897161425
259644cb49de48999bd0c82c7dc405e7,0543e96d7c2947d2b54a560796b1c284,"AutemEt Supplier",120.7705874860,190.1632784079
259644cb49de48999bd0c82c7dc405e7,88b170cb89ef4ccb87da1338c56df551,"AutemEt Supplier",67.0177810619,422.7388143863
2737d2863ff14c0c93c804e0a3673371,50e94105c4da4fcf8a7e31650c9418eb,"EaqueVoluptas CO.",300.1051633903,305.7937591586
2737d2863ff14c0c93c804e0a3673371,bdcc2d4d19fa4f37aaaff50ddeb5d3b4,"EaqueVoluptas CO.",3.1638098679,12.6624406498
2737d2863ff14c0c93c804e0a3673371,501ee35d92b24a568e0ca6243031ffa0,"EaqueVoluptas CO.",128.6219226561,376.3036766370
2737d2863ff14c0c93c804e0a3673371,7fed0b44e57b43a59d286bd4dc116a41,"EaqueVoluptas CO.",213.4847009847,476.1575040546
2737d2863ff14c0c93c804e0a3673371,8525028f053c41fd807b663dc2e89a8e,"EaqueVoluptas CO.",79.6203541043,121.2021758872
2737d2863ff14c0c93c804e0a3673371,de32fd244f6647a7b9037caadedbd04d,"EaqueVoluptas CO.",1.5468672071,2.5082674160
2737d2863ff14c0c93c804e0a3673371,1607c5cc2a85445b8ff375a7a18d67f2,"EaqueVoluptas CO.",190.5725983388,191.3648664423
2737d2863ff14c0c93c804e0a3673371,7e32ae2f278541728bfa2308d6bc5644,"EaqueVoluptas CO.",69.9498703307,272.6152999251
2737d2863ff14c0c93c804e0a3673371,8163d17a4609452392fdbc3a75596621,"EaqueVoluptas CO.",48.7277517341,162.6979242649
2737d2863ff14c0c93c804e0a3673371,92a896a59649416c8a85262df5d3fa9e,"EaqueVoluptas CO.",152.4349901536,249.5030146106
2737d2863ff14c0c93c804e0a3673371,6f9f27076bf641a6b20efab41441c503,"EaqueVoluptas CO.",135.7725123895,138.7974840207
2737d2863ff14c0c93c804e0a3673371,da80eb4711244db4a15bea284c6b9321,"EaqueVoluptas CO.",108.2346520223,178.0918312355
2737d2863ff14c0c93c804e0a3673371,6a2a8b1cb3374fafa09184b0bd79f813,"EaqueVoluptas CO.",144.3096332169,482.0256427948
2737d2863ff14c0c93c804e0a3673371,738aeb8720dd49429ac1221aacd5af92,"EaqueVoluptas CO.",315.0806603206,480.0234101691
2737d2863ff14c0c93c804e0a3673371,c97c4460f8c5444c886687cffe3633b0,"EaqueVoluptas CO.",40.4834649786,433.2486057214
2737d2863ff14c0c93c804e0a3673371,738aeb8720dd49429ac1221aacd5af92,"EaqueVoluptas CO.",37.0047659520,43.8335958875
2737d2863ff14c0c93c804e0a3673371,f97258f7570e4270a5f7ba3a44799ea2,"EaqueVoluptas CO.",13.5279582009,374.8382353489
2737d2863ff14c0c93c804e0a3673371,687a5b9ac9e647c392acd457ef8988d9,"EaqueVoluptas CO.",95.8081185094,390.4935767681
2737d2863ff14c0c93c804e0a3673371,de32fd244f6647a7b9037caadedbd04d,"EaqueVoluptas CO.",2.6978607073,3.0395018721
2737d2863ff14c0c93c804e0a3673371,537d8a842ecb46899dcb909b9c7cf3e1,"EaqueVoluptas CO.",24.2361854965,34.5935055747
2737d2863ff14c0c93c804e0a3673371,0fe4b62d3931473d808c249f35a6694f,"EaqueVoluptas CO.",14.6494404995,60.4194851886
2737d2863ff14c0c93c804e0a3673371,8f34a8a7bf8f4697b543ae1b77201862,"EaqueVoluptas CO.",160.6959509421,369.9398525811
2737d2863ff14c0c93c804e0a3673371,db551005ee324be089df6fb617af2417,"EaqueVoluptas CO.",170.2085356030,219.1205332313
27d5da4242d0433f9db9d4f1cb46e2dc,29ffa663cc4c40e6b8ece3269a846533,"AdTemporibus Incorporate",17.9110390466,138.8577606752
27d5da4242d0433f9db9d4f1cb46e2dc,c97c4460f8c5444c886687cffe3633b0,"AdTemporibus Incorporate",29.3659831552,150.9282219115
27d5da4242d0433f9db9d4f1cb46e2dc,88b170cb89ef4ccb87da1338c56df551,"AdTemporibus Incorporate",82.3388255074,149.8575246531
27d5da4242d0433f9db9d4f1cb46e2dc,0fe4b62d3931473d808c249f35a6694f,"AdTemporibus Incorporate",193.5821141074,465.9252046654
27d5da4242d0433f9db9d4f1cb46e2dc,b5e73eeb90d64aa98dafd63fd01d4a47,"AdTemporibus Incorporate",38.7632860702,162.3128041205
27d5da4242d0433f9db9d4f1cb46e2dc,da80eb4711244db4a15bea284c6b9321,"AdTemporibus Incorporate",21.7707989167,76.7388581652
27d5da4242d0433f9db9d4f1cb46e2dc,7fed0b44e57b43a59d286bd4dc116a41,"AdTemporibus Incorporate",0.7259804694,2.6766532025
27d5da4242d0433f9db9d4f1cb46e2dc,77bb36d4c76b43ecacf373bb9bbb0682,"AdTemporibus Incorporate",251.7425596130,458.5992061877
27d5da4242d0433f9db9d4f1cb46e2dc,034e62e92a1d439a9e15c17821414da5,"AdTemporibus Incorporate",234.6881634149,253.5831641801
27d5da4242d0433f9db9d4f1cb46e2dc,034e62e92a1d439a9e15c17821414da5,"AdTemporibus Incorporate",152.9896412532,234.2880238253
27d5da4242d0433f9db9d4f1cb46e2dc,46fefc5dad294a6095784ebd0054fc52,"AdTemporibus Incorporate",32.1971231046,74.6405344686
27d5da4242d0433f9db9d4f1cb46e2dc,b6526fcb36904b3dbd323e0d056f8f84,"AdTemporibus Incorporate",217.1343381202,293.9212344844
27d5da4242d0433f9db9d4f1cb46e2dc,e8dc6a1ca17241e5b2cb32e745150e46,"AdTemporibus Incorporate",3.2854024397,3.8258702081
27d5da4242d0433f9db9d4f1cb46e2dc,620ab9269d944e01abcf740679bb5a0d,"AdTemporibus Incorporate",364.0448695223,447.8052463344
27d5da4242d0433f9db9d4f1cb46e2dc,1678d89c467b4dd88284142220afab75,"AdTemporibus Incorporate",28.1870601746,31.5775998920
27d5da4242d0433f9db9d4f1cb46e2dc,e28b7ef3579f42be92f10ea51c03a068,"AdTemporibus Incorporate",52.3510070711,66.7599956823
27d5da4242d0433f9db9d4f1cb46e2dc,fca4b100405845029f0406af427edb60,"AdTemporibus Incorporate",181.6590397565,261.7893055920
27d5da4242d0433f9db9d4f1cb46e2dc,de32fd244f6647a7b9037caadedbd04d,"AdTemporibus Incorporate",355.4262350690,475.7327007952
27d5da4242d0433f9db9d4f1cb46e2dc,30d8fa74c16f48c0b8fb1f5cd753e276,"AdTemporibus Incorporate",195.4994108817,343.5362565833
27d5da4242d0433f9db9d4f1cb46e2dc,9f39a48458e84c5ca7d0756b9fbe0fd5,"AdTemporibus Incorporate",345.8062660447,436.2143163680
27d5da4242d0433f9db9d4f1cb46e2dc,d8dec22e1b8e451699216f95cea0858d,"AdTemporibus Incorporate",135.1371102337,162.3215121414
27d5da4242d0433f9db9d4f1cb46e2dc,29ffa663cc4c40e6b8ece3269a846533,"AdTemporibus Incorporate",75.3575183805,113.0175290653
27d5da4242d0433f9db9d4f1cb46e2dc,76c93ccd8cd54d64aad961e4ca8722bb,"AdTemporibus Incorporate",66.7374458902,87.1740088118
27d5da4242d0433f9db9d4f1cb46e2dc,8c90cea328b5488e8e4777d6e5051f67,"AdTemporibus Incorporate",176.3687698094,202.1179731435
2a7d3a58e60c442ebf31f6e46403c5f1,eb6cacf34d1f423c8730c77c4c6c845d,"AssumendaQui Inc.",163.8737342884,429.6958572804
2a7d3a58e60c442ebf31f6e46403c5f1,b079b6b431424e8a8f9fc08096373c85,"AssumendaQui Inc.",35.9359059020,60.8760598850
2a7d3a58e60c442ebf31f6e46403c5f1,6f9f27076bf641a6b20efab41441c503,"AssumendaQui Inc.",0.9898960515,52.1404741298
2a7d3a58e60c442ebf31f6e46403c5f1,bdcc2d4d19fa4f37aaaff50ddeb5d3b4,"AssumendaQui Inc.",14.1069669979,149.9810801073
2a7d3a58e60c442ebf31f6e46403c5f1,0bfa5723e22b4cd1b4863fc8d9451ad1,"AssumendaQui Inc.",13.0048167265,91.3601130218
2a7d3a58e60c442ebf31f6e46403c5f1,7e32ae2f278541728bfa2308d6bc5644,"AssumendaQui Inc.",180.3369777832,372.2117651850
2a7d3a58e60c442ebf31f6e46403c5f1,c3ed8ea3535741c2aa580929d893b5c2,"AssumendaQui Inc.",54.5419426093,184.7968433968
2a7d3a58e60c442ebf31f6e46403c5f1,ebfeb3176b784fdcafe74e54eb966347,"AssumendaQui Inc.",178.5860993727,179.3850770483
2a7d3a58e60c442ebf31f6e46403c5f1,0bfa5723e22b4cd1b4863fc8d9451ad1,"AssumendaQui Inc.",185.5271802146,408.0344049521
2a7d3a58e60c442ebf31f6e46403c5f1,75f6de5bb0ca4fb99bef8b2f9fe0c2dd,"AssumendaQui Inc.",40.6077115440,449.0602446916
2a7d3a58e60c442ebf31f6e46403c5f1,ce382ecd59ed4b8598f319e61ad9f6e5,"AssumendaQui Inc.",47.3428587478,116.7144654718
2a7d3a58e60c442ebf31f6e46403c5f1,17da671b95cc4a6ebdd32548fac4f057,"AssumendaQui Inc.",51.9646577777,362.3316899183
2a7d3a58e60c442ebf31f6e46403c5f1,1607c5cc2a85445b8ff375a7a18d67f2,"AssumendaQui Inc.",32.3521079996,234.7242594479
2a7d3a58e60c442ebf31f6e46403c5f1,8525028f053c41fd807b663dc2e89a8e,"AssumendaQui Inc.",80.1102478201,113.3275749171
2a7d3a58e60c442ebf31f6e46403c5f1,7e32ae2f278541728bfa2308d6bc5644,"AssumendaQui Inc.",20.8674884725,213.8570864033
2a7d3a58e60c442ebf31f6e46403c5f1,537d8a842ecb46899dcb909b9c7cf3e1,"AssumendaQui Inc.",194.6964190673,306.8893292043
2a7d3a58e60c442ebf31f6e46403c5f1,30a8106a342244b6a6e59370fc1d793f,"AssumendaQui Inc.",443.2928157773,496.4880264382
2a7d3a58e60c442ebf31f6e46403c5f1,2e299bfe71894efe96adc6a5a312743b,"AssumendaQui Inc.",162.8388752461,316.9093775904
2a7d3a58e60c442ebf31f6e46403c5f1,8f668f585c1547508265d1af96a7dca8,"AssumendaQui Inc.",114.9511112055,240.3672471512
2a7d3a58e60c442ebf31f6e46403c5f1,620ab9269d944e01abcf740679bb5a0d,"AssumendaQui Inc.",259.5029109673,433.6564813198
2a7d3a58e60c442ebf31f6e46403c5f1,0fe4b62d3931473d808c249f35a6694f,"AssumendaQui Inc.",273.5182134172,396.2688116858
2c31065853504c19bf97686ccdf8a2d7,db551005ee324be089df6fb617af2417,"VeritatisHic Company",453.5898647930,497.4826741297
2c31065853504c19bf97686ccdf8a2d7,b6b3f3be94214c3f8c00426232063d58,"VeritatisHic Company",91.5350943519,164.5168838983
2cf686efe6f44d04892681109b8937c4,12df17689a31425caafcd74234039530,"MaximeNeque Supplier",14.8475288850,244.4444744991
2cf686efe6f44d04892681109b8937c4,61d9d90a13464f458be8e4a9f3edc349,"MaximeNeque Supplier",256.6844055592,279.7399989353
2cf686efe6f44d04892681109b8937c4,4873696561a947a3ae5d1afe6a3f8ea0,"MaximeNeque Supplier",253.8268918664,500.3875939781
2cf686efe6f44d04892681109b8937c4,d2520e0de46744adae76f435fc41aa0c,"MaximeNeque Supplier",392.8676481522,407.9324881770
2cf686efe6f44d04892681109b8937c4,4d187da9763b4e5ba06627f584327092,"MaximeNeque Supplier",32.9503174046,231.6129091514
2cf686efe6f44d04892681109b8937c4,b6526fcb36904b3dbd323e0d056f8f84,"MaximeNeque Supplier",255.3589385261,486.4923647947
31180847d4144cdbac9857414852a054,30a8106a342244b6a6e59370fc1d793f,"EligendiNobis Company",152.7823962035,487.7946583651
31180847d4144cdbac9857414852a054,8525028f053c41fd807b663dc2e89a8e,"EligendiNobis Company",328.9301072615,375.6705804899
31180847d4144cdbac9857414852a054,fdfb2ff109b64b77a5780d93f05dc934,"EligendiNobis Company",31.3460778424,216.5524921056
31180847d4144cdbac9857414852a054,6e752675c611462cb236da7f020fd8dc,"EligendiNobis Company",21.8131156842,346.9488200859
3273e44b506448e696d34fa3d7d5de2c,b5e73eeb90d64aa98dafd63fd01d4a47,"RepudiandaeUt Incorporate",253.7396616369,460.2075004323
3273e44b506448e696d34fa3d7d5de2c,fca4b100405845029f0406af427edb60,"RepudiandaeUt Incorporate",96.2290147751,223.6021962896
3273e44b506448e696d34fa3d7d5de2c,6a2a8b1cb3374fafa09184b0bd79f813,"RepudiandaeUt Incorporate",142.3966258687,173.5045110068
3273e44b506448e696d34fa3d7d5de2c,ebfeb3176b784fdcafe74e54eb966347,"RepudiandaeUt Incorporate",135.5022071202,267.2100631723
3273e44b506448e696d34fa3d7d5de2c,77bb36d4c76b43ecacf373bb9bbb0682,"RepudiandaeUt Incorporate",24.6336317676,158.7551935633
3273e44b506448e696d34fa3d7d5de2c,12df17689a31425caafcd74234039530,"RepudiandaeUt Incorporate",113.8239500190,189.5380827385
3273e44b506448e696d34fa3d7d5de2c,81a5b57e8c04424b8f5d188f15e24e85,"RepudiandaeUt Incorporate",0.3911374898,220.2697236371
3273e44b506448e696d34fa3d7d5de2c,0bfa5723e22b4cd1b4863fc8d9451ad1,"RepudiandaeUt Incorporate",433.4824712378,471.9002245270
3273e44b506448e696d34fa3d7d5de2c,42a3b42030fc4ed3acdcff3ab3cd2f07,"RepudiandaeUt Incorporate",230.0266562577,244.3272787553
3273e44b506448e696d34fa3d7d5de2c,eb6cacf34d1f423c8730c77c4c6c845d,"RepudiandaeUt Incorporate",194.8982828158,500.8613549286
3273e44b506448e696d34fa3d7d5de2c,e28b7ef3579f42be92f10ea51c03a068,"RepudiandaeUt Incorporate",50.0073096791,315.8060531134
3273e44b506448e696d34fa3d7d5de2c,08c879bb4b6a4c3da315b6b7efcec992,"RepudiandaeUt Incorporate",38.5362492862,145.5154839877
3576484ad91f4e03a9f092f97e6d869c,c1efc2f1ee7940fb843a3ef734daae6b,"TemporibusVoluptate CO.",230.4455823288,250.8065461839
3576484ad91f4e03a9f092f97e6d869c,8c90cea328b5488e8e4777d6e5051f67,"TemporibusVoluptate CO.",9.6382771676,459.2370528466
3576484ad91f4e03a9f092f97e6d869c,17da671b95cc4a6ebdd32548fac4f057,"TemporibusVoluptate CO.",168.3348243338,355.6726232017
3576484ad91f4e03a9f092f97e6d869c,7e32ae2f278541728bfa2308d6bc5644,"TemporibusVoluptate CO.",110.2601402416,130.0991928808
3576484ad91f4e03a9f092f97e6d869c,77bb36d4c76b43ecacf373bb9bbb0682,"TemporibusVoluptate CO.",74.8183699805,266.4290655130
3576484ad91f4e03a9f092f97e6d869c,53745fe0ad004fd494b87cc08ff7ae54,"TemporibusVoluptate CO.",412.7414047531,412.8944416687
3576484ad91f4e03a9f092f97e6d869c,8f34a8a7bf8f4697b543ae1b77201862,"TemporibusVoluptate CO.",159.2422914177,494.4333292223
3576484ad91f4e03a9f092f97e6d869c,f5c07e659a7d4d96bd7f939285a7b539,"TemporibusVoluptate CO.",96.9436563974,285.6805042569
3576484ad91f4e03a9f092f97e6d869c,f5c07e659a7d4d96bd7f939285a7b539,"TemporibusVoluptate CO.",113.2331768381,131.3685296977
3576484ad91f4e03a9f092f97e6d869c,0543e96d7c2947d2b54a560796b1c284,"TemporibusVoluptate CO.",122.0135186959,130.6787031517
3576484ad91f4e03a9f092f97e6d869c,e8dc6a1ca17241e5b2cb32e745150e46,"TemporibusVoluptate CO.",118.2504346720,308.7159451537
3576484ad91f4e03a9f092f97e6d869c,0543e96d7c2947d2b54a560796b1c284,"TemporibusVoluptate CO.",48.0281575622,295.6760434847
3576484ad91f4e03a9f092f97e6d869c,4d187da9763b4e5ba06627f584327092,"TemporibusVoluptate CO.",25.2942383798,71.6410273955
3576484ad91f4e03a9f092f97e6d869c,12df17689a31425caafcd74234039530,"TemporibusVoluptate CO.",81.7767601927,225.4042627659
3576484ad91f4e03a9f092f97e6d869c,08c879bb4b6a4c3da315b6b7efcec992,"TemporibusVoluptate CO.",40.1360802471,279.6150820881
3576484ad91f4e03a9f092f97e6d869c,b6b3f3be94214c3f8c00426232063d58,"TemporibusVoluptate CO.",178.6418950361,202.6393781471
3576484ad91f4e03a9f092f97e6d869c,92a896a59649416c8a85262df5d3fa9e,"TemporibusVoluptate CO.",174.2232486391,352.9265726239
3576484ad91f4e03a9f092f97e6d869c,f5c07e659a7d4d96bd7f939285a7b539,"TemporibusVoluptate CO.",166.1437350373,447.8901741222
3576484ad91f4e03a9f092f97e6d869c,4d9d6316aba24f93a36e1402d633eed9,"TemporibusVoluptate CO.",302.5245294858,351.4221040688
3576484ad91f4e03a9f092f97e6d869c,8f34a8a7bf8f4697b543ae1b77201862,"TemporibusVoluptate CO.",287.0226424263,470.6194006559
3576484ad91f4e03a9f092f97e6d869c,ce899ae52e484857988430f3ec2e7bb1,"TemporibusVoluptate CO.",168.1450224886,451.4704577933
3576484ad91f4e03a9f092f97e6d869c,f9a651c0e40c435ba1c878e7283a5a9d,"TemporibusVoluptate CO.",17.8352661549,74.6109856315
3576484ad91f4e03a9f092f97e6d869c,fdfb2ff109b64b77a5780d93f05dc934,"TemporibusVoluptate CO.",91.0907162531,118.4375732049
3576484ad91f4e03a9f092f97e6d869c,687a5b9ac9e647c392acd457ef8988d9,"TemporibusVoluptate CO.",272.3115871375,326.0170740624
3576484ad91f4e03a9f092f97e6d869c,687a5b9ac9e647c392acd457ef8988d9,"TemporibusVoluptate CO.",0.5492115933,36.4389004223
382980641e244c7384863c6dfa7db0eb,00aff3726f8743548f4010b02fdb3d22,"QuiaReprehenderit & Sons",45.1776084389,53.6192031431
382980641e244c7384863c6dfa7db0eb,f9a651c0e40c435ba1c878e7283a5a9d,"QuiaReprehenderit & Sons",138.4512149632,301.5668100385
382980641e244c7384863c6dfa7db0eb,29ffa663cc4c40e6b8ece3269a846533,"QuiaReprehenderit & Sons",20.6119761624,58.0923352395
382980641e244c7384863c6dfa7db0eb,4d187da9763b4e5ba06627f584327092,"QuiaReprehenderit & Sons",63.3332857189,112.1146106034
382980641e244c7384863c6dfa7db0eb,d18473e7b13744f695f01447575bbff2,"QuiaReprehenderit & Sons",2.9610874370,405.9395373526
382980641e244c7384863c6dfa7db0eb,bb67c833dce144d9a3782234c13d887f,"QuiaReprehenderit & Sons",204.9682218737,279.7331810718
